Student_ID,Gender,Age,Attendance,Study_Hours,Internet,Parent_Education,Family_Income,Sleep_Hours,Assignments,Previous_Grade,Final_Exam,Performance_Level
STU025202,Female,20,86.7,3.9,No,High School,36328.0,8.2,69.0,30.0,38.4,Poor
STU006985,Male,20,90.8,5.0,Yes,No Formal Education,39704.0,7.7,72.0,58.1,68.8,Average
STU008398,Female,19,83.6,1.1,Yes,Primary,40325.0,7.2,74.0,39.7,58.7,Average
STU008575,Female,19,74.9,2.6,Yes,Master Degree,25505.0,5.6,47.0,41.9,53.6,Average
STU001449,Female,20,86.8,4.0,Yes,High School,23857.0,6.0,89.0,30.0,68.0,Average
STU024376,Male,18,100.0,8.4,Yes,High School,106298.0,6.7,100.0,68.4,90.7,Excellent
STU005486,Female,18,51.6,1.3,Yes,Ph.D,32320.0,6.807314349525405,78.0,75.3,72.8,Good
STU022113,Male,21,77.22603224834236,1.9,Yes,Diploma,59695.0,6.8,56.0,75.2,71.0,Good
STU000777,Female,20,59.7,1.9,Yes,Bachelor Degree,385069.0,7.1,76.0,45.7,39.3,Poor
STU021653,Male,21,74.7,5.4,Yes,Diploma,24005.0,6.1,68.0,56.7,73.9,Good
STU022732,Female,19,94.5,4.1,Yes,Primary,38651.0,6.9,70.0,66.1,70.8,Good
STU018392,Male,18,83.5,1.9,Yes,Bachelor Degree,62402.0,6.5,46.0,55.7,57.6,Average
STU000535,Male,19,77.22603224834236,7.2,No,High School,44908.0,6.5,79.0,67.4,75.7,Good
STU003844,Female,19,84.9,7.5,Yes,High School,45963.3443790757,7.0,78.90809031710079,85.0,84.0,Good
STU007151,Female,21,100.0,8.3,Yes,High School,45434.0,6.8,70.0,64.96579496452914,61.6,Average
STU009236,Male,18,78.5,5.0,Yes,High School,31169.0,6.8,79.0,68.5,68.5,Average
STU009827,Female,18,77.9,3.8,Yes,Bachelor Degree,40034.0,7.6,72.0,55.9,49.6,Poor
STU012651,Male,18,100.0,5.1,Yes,Diploma,101021.0,5.5,83.0,73.7,79.8,Good
STU018238,Female,19,80.6,7.2,Yes,High School,37794.0,6.6,67.0,79.0,86.6,Excellent
STU026912,Female,20,94.6,2.9,Yes,High School,33479.0,6.2,87.0,62.1,72.6,Good
STU014904,Male,20,83.8,7.2,Yes,Master Degree,22920.0,7.8,98.0,75.2,88.9,Excellent
STU012135,Female,20,100.0,4.1,Yes,Diploma,101886.0,5.6,79.0,54.3,66.0,Average
STU013030,Male,19,83.4,5.6,Yes,High School,61022.0,6.8,100.0,33.0,50.2,Average
STU018761,Female,21,63.1,7.7,Yes,Diploma,34641.0,7.7,98.0,60.4,74.0,Good
STU027004,Male,20,65.9,5.038143027580883,Yes,Bachelor Degree,31115.0,7.4,82.0,64.5,83.8,Good
STU023021,Female,19,100.0,2.8,Yes,High School,45963.3443790757,6.6,81.0,46.3,64.0,Average
STU001169,Female,18,56.6,5.7,Yes,Primary,36724.0,7.7,77.0,85.1,67.6,Average
STU019290,Male,18,82.7,5.038143027580883,Yes,High School,34435.0,5.9,65.0,67.3,71.6,Good
STU029070,Male,18,95.7,3.5,Yes,High School,74251.0,8.0,87.0,70.9,81.6,Good
STU017666,Male,20,82.6,4.4,Yes,Master Degree,17040.0,7.9,77.0,72.6,69.7,Average
STU020201,Male,19,76.1,1.6,No,High School,53960.0,6.3,65.0,63.6,64.2,Average
STU006966,Female,20,57.7,5.4,Yes,Bachelor Degree,32588.0,7.1,80.0,74.7,63.6,Average
STU022674,Female,20,75.1,7.7,Yes,Bachelor Degree,97527.0,4.6,89.0,45.8,68.9,Average
STU023393,Female,23,77.7,3.9,Yes,High School,62998.0,7.0,69.0,57.8,65.4,Average
STU004828,Male,18,75.1,5.038143027580883,Yes,Bachelor Degree,59803.0,7.4,59.0,49.5,57.6,Average
STU028606,Female,20,75.8,6.6,Yes,Diploma,45963.3443790757,8.9,73.0,54.6,66.4,Average
STU018091,Female,18,82.0,5.7,Yes,Bachelor Degree,23833.0,6.3,85.0,70.9,73.2,Good
STU014836,Male,20,94.5,5.6,Yes,High School,76811.0,6.2,85.0,66.9,93.8,Excellent
STU016544,Female,20,77.22603224834236,4.8,Yes,Primary,14677.0,4.6,73.0,75.8,62.9,Average
STU000630,Female,18,93.5,5.038143027580883,Yes,High School,12972.0,7.2,73.0,39.1,29.7,Poor
STU014902,Male,18,95.6,5.2,Yes,Bachelor Degree,68801.0,5.9,100.0,90.2,86.3,Excellent
STU023517,Male,18,63.0,8.2,Yes,Bachelor Degree,62973.0,6.4,78.90809031710079,44.0,55.9,Average
STU024562,Male,21,42.7,5.7,Yes,High School,85919.0,5.9,78.90809031710079,62.1,88.5,Excellent
STU024203,Male,18,85.9,3.6,Yes,High School,30627.0,6.807314349525405,100.0,61.3,65.6,Average
STU003287,Female,18,74.7,3.8,Yes,Primary,287127.0,4.6,78.0,72.7,46.9,Poor
STU007113,Female,19,86.6,5.038143027580883,Yes,High School,146424.0,5.2,81.0,98.9,100.0,Excellent
STU014173,Female,20,100.0,7.8,Yes,Ph.D,23155.0,6.9,94.0,56.9,77.7,Good
STU004231,Female,18,91.9,3.9,Yes,High School,47693.0,5.5,83.0,64.4,66.7,Average
STU022833,Male,19,58.2,5.8,Yes,Bachelor Degree,104555.0,7.5,79.0,63.7,66.2,Average
STU014955,Female,21,61.2,4.0,Yes,High School,14174.0,6.0,79.0,64.96579496452914,52.5,Average
STU024632,Female,21,77.22603224834236,7.2,Yes,Diploma,18307.0,8.0,99.0,58.6,77.4,Good
STU016464,Male,18,63.2,5.8,Yes,Bachelor Degree,19524.0,5.5,51.0,70.5,65.9,Average
STU015536,Male,20,92.7,7.5,Yes,Diploma,146871.0,5.3,95.0,87.7,77.7,Good
STU003785,Female,21,80.8,6.9,Yes,Bachelor Degree,33100.0,7.2,80.0,74.8,73.6,Good
STU017971,Female,18,93.1,4.7,Yes,Primary,68966.0,4.9,82.0,80.7,84.3,Good
STU009949,Female,18,100.0,1.9,Yes,High School,42647.0,8.5,81.0,82.8,66.6,Average
STU002425,Female,18,61.5,2.9,No,Diploma,33604.0,5.9,77.0,81.1,60.7,Average
STU016560,Male,19,96.7,6.8,Yes,High School,22653.0,5.1,100.0,78.5,79.6,Good
STU027397,Female,19,100.0,5.6,Yes,No Formal Education,58100.0,6.6,100.0,71.7,81.2,Good
STU023005,Male,20,64.1,7.6,Yes,Master Degree,46369.0,6.807314349525405,83.0,75.3,65.3,Average
STU023943,Male,18,59.4,5.1,Yes,Bachelor Degree,70240.0,6.8,83.0,44.9,65.5,Average
STU017203,Female,18,87.3,4.7,Yes,Master Degree,71682.0,5.9,86.0,66.1,69.7,Average
STU015422,Male,18,96.2,6.8,Yes,No Formal Education,115785.0,7.1,81.0,53.1,68.8,Average
STU022937,Male,19,82.0,2.8,Yes,Bachelor Degree,63803.0,7.3,75.0,64.2,62.7,Average
STU003524,Male,21,77.22603224834236,5.038143027580883,No,No Formal Education,35861.0,9.0,66.0,78.5,64.8,Average
STU012100,Female,20,77.22603224834236,4.0,Yes,Bachelor Degree,39550.0,8.0,100.0,53.1,61.9,Average
STU009753,Male,20,47.9,7.2,Yes,No Formal Education,34192.0,6.0,73.0,56.5,59.6,Average
STU022665,Male,20,80.8,5.8,Yes,Ph.D,16616.0,6.5,84.0,61.8,78.6,Good
STU002304,Male,20,79.4,1.6,Yes,Master Degree,124243.0,8.0,63.0,51.6,49.0,Poor
STU021519,Male,19,79.5,5.7,No,Diploma,27183.0,6.1,93.0,70.6,69.3,Average
STU026657,Female,22,87.4,2.0,Yes,Diploma,51672.0,6.4,65.0,48.4,64.2,Average
STU002788,Female,19,64.3,4.9,Yes,No Formal Education,19568.0,6.9,63.0,53.7,70.4,Good
STU023639,Female,19,75.5,6.1,Yes,Bachelor Degree,45963.3443790757,5.9,71.0,70.2,81.4,Good
STU022348,Female,19,73.0,3.6,Yes,High School,119568.0,5.0,74.0,49.5,55.6,Average
STU005656,Male,18,77.22603224834236,5.038143027580883,Yes,Ph.D,10981.0,5.8,79.0,56.3,65.0,Average
STU025910,Female,18,96.1,5.5,Yes,High School,44810.0,5.4,78.0,65.6,70.0,Good
STU012155,Female,18,93.3,4.0,No,Bachelor Degree,26112.0,7.9,72.0,56.1,64.4,Average
STU009186,Female,21,63.7,5.3,Yes,High School,30335.0,7.4,72.0,82.1,72.7,Good
STU005521,Male,16,66.6,4.2,Yes,No Formal Education,35460.0,7.4,66.0,82.7,75.4,Good
STU009148,Male,18,80.9,5.3,Yes,Bachelor Degree,29692.0,7.5,93.0,60.0,76.8,Good
STU000045,Female,19,76.5,6.0,Yes,Bachelor Degree,57400.0,6.0,74.0,43.4,56.3,Average
STU000200,Male,21,90.0,0.5,Yes,Primary,31289.0,5.2,41.0,59.6,47.4,Poor
STU012807,Female,19,55.8,4.0,No,High School,24278.0,6.0,82.0,54.8,52.7,Average
STU001542,Male,20,65.2,5.038143027580883,Yes,Bachelor Degree,26247.0,6.5,78.0,76.2,77.0,Good
STU012079,Male,21,77.22603224834236,6.3,Yes,High School,38856.0,6.6,80.0,60.7,66.2,Average
STU020363,Female,21,68.5,1.9,Yes,Bachelor Degree,33686.0,6.8,96.0,53.1,60.2,Average
STU027809,Female,18,57.4,10.6,Yes,Master Degree,11892.0,5.2,83.0,51.7,28.2,Poor
STU000360,Female,20,68.3,8.5,Yes,Bachelor Degree,64809.0,6.4,91.0,33.6,51.9,Average
STU001226,Female,20,100.0,3.4,Yes,High School,125369.0,6.7,75.0,64.96579496452914,75.0,Good
STU029743,Female,21,64.8,5.7,Yes,High School,108220.0,6.807314349525405,69.0,71.4,59.6,Average
STU000845,Male,18,84.8,8.0,Yes,Primary,77593.0,6.8,100.0,72.0,82.4,Good
STU002351,Male,19,77.2,5.1,Yes,High School,28289.0,6.6,74.0,57.2,60.7,Average
STU012713,Female,20,59.7,4.2,Yes,Diploma,54640.0,7.7,63.0,77.8,68.9,Average
STU022389,Male,19,69.0,2.7,Yes,Master Degree,45963.3443790757,8.2,74.0,85.5,66.0,Average
STU020029,Female,19,61.8,5.9,No,Primary,119085.0,6.8,82.0,83.5,63.0,Average
STU000546,Male,21,77.22603224834236,4.0,Yes,Ph.D,43231.0,7.5,59.0,49.6,69.2,Average
STU015762,Female,20,60.3,7.9,Yes,High School,45931.0,7.5,85.0,61.1,65.2,Average
STU017816,Female,19,100.0,4.9,Yes,High School,38928.0,5.9,77.0,70.2,72.8,Good
STU023488,Female,20,100.0,4.9,Yes,Diploma,54341.0,6.8,84.0,54.6,66.5,Average
STU011806,Female,20,77.22603224834236,4.8,Yes,Diploma,34261.0,6.6,77.0,64.96579496452914,78.4,Good
STU015563,Female,19,95.4,5.6,Yes,Ph.D,63265.0,7.2,84.0,49.7,84.8,Good
STU002094,Male,18,80.0,4.4,Yes,Bachelor Degree,45963.3443790757,6.8,100.0,75.5,68.6,Average
STU005518,Male,19,87.1,4.8,Yes,Diploma,30488.0,6.2,71.0,52.2,58.0,Average
STU016515,Male,20,70.6,3.3,Yes,Master Degree,27969.0,7.5,66.0,55.4,62.4,Average
STU000624,Male,19,94.3,7.5,Yes,Master Degree,45753.0,7.6,83.0,72.6,76.8,Good
STU003172,Female,18,89.6,7.4,Yes,Primary,39517.0,7.1,78.90809031710079,66.9,75.6,Good
STU015413,Female,18,100.0,8.2,Yes,Primary,81746.0,6.807314349525405,94.0,63.5,81.1,Good
STU012556,Male,19,74.6,2.6,Yes,Bachelor Degree,15134.0,6.6,62.0,66.2,53.6,Average
STU004380,Male,18,84.2,6.1,Yes,High School,26774.0,6.5,89.0,68.0,73.3,Good
STU010134,Female,20,69.8,0.9,Yes,High School,53413.0,7.9,51.0,49.8,43.2,Poor
STU015571,Male,20,93.8,4.6,Yes,High School,43089.0,5.9,90.0,81.9,79.1,Good
STU013524,Male,18,99.5,5.0,Yes,High School,14248.0,6.5,66.0,68.2,75.6,Good
STU020292,Female,18,83.3,6.4,Yes,High School,40739.0,7.7,78.0,33.1,63.4,Average
STU022316,Male,21,79.8,0.5,Yes,High School,33959.0,7.1,45.0,52.5,57.8,Average
STU006321,Male,21,85.6,6.5,Yes,High School,49395.0,4.8,100.0,80.0,77.6,Good
STU004890,Female,18,83.7,4.0,Yes,High School,53266.0,5.9,84.0,68.2,64.0,Average
STU005634,Male,18,88.6,7.1,Yes,Bachelor Degree,53383.0,6.807314349525405,100.0,46.2,74.9,Good
STU007269,Female,20,70.6,5.8,Yes,No Formal Education,47657.0,7.0,100.0,64.5,68.9,Average
STU023317,Male,20,84.4,7.9,Yes,Diploma,45065.0,6.0,85.0,72.7,73.2,Good
STU023049,Female,21,78.5,4.4,Yes,Primary,33581.0,6.1,99.0,46.4,65.3,Average
STU009241,Male,19,61.3,5.4,Yes,Master Degree,33852.0,7.6,100.0,65.3,74.7,Good
STU027525,Female,18,69.4,4.2,Yes,High School,45963.3443790757,6.3,57.0,47.5,48.8,Poor
STU002674,Male,21,65.4,5.9,Yes,High School,32699.0,6.807314349525405,70.0,99.8,82.3,Good
STU021393,Male,18,61.8,3.4,Yes,Primary,74247.0,8.3,99.0,80.9,73.7,Good
STU012070,Female,20,100.0,5.2,No,Diploma,53248.0,7.6,79.0,60.3,57.6,Average
STU008562,Male,20,55.3,5.038143027580883,Yes,High School,23108.0,5.8,78.90809031710079,74.1,61.8,Average
STU029300,Female,18,87.0,7.2,Yes,No Formal Education,25555.0,6.807314349525405,90.0,67.3,76.2,Good
STU014393,Male,18,85.3,2.9,No,High School,19837.0,8.7,50.0,64.96579496452914,54.5,Average
STU027859,Male,18,77.22603224834236,6.7,Yes,High School,26694.0,6.2,75.0,71.2,71.5,Good
STU021014,Male,20,98.8,5.6,Yes,High School,27478.0,7.4,66.0,45.2,62.5,Average
STU022530,Male,22,81.9,6.2,Yes,High School,13896.0,7.3,83.0,41.9,70.0,Good
STU023771,Male,21,76.5,4.5,Yes,Diploma,17687.0,6.9,91.0,58.9,75.4,Good
STU005506,Male,19,52.3,4.6,Yes,No Formal Education,21330.0,7.9,95.0,79.0,73.6,Good
STU000075,Male,19,72.3,5.2,Yes,Bachelor Degree,17832.0,7.0,98.0,46.8,60.1,Average
STU000707,Female,21,79.8,6.7,Yes,Master Degree,36234.0,6.4,100.0,71.5,81.6,Good
STU000869,Male,18,100.0,4.1,Yes,High School,32608.0,6.5,67.0,48.8,58.6,Average
STU025179,Male,21,77.22603224834236,2.3,Yes,High School,21623.0,6.4,44.0,53.2,56.1,Average
STU018415,Male,21,56.2,5.5,Yes,High School,14378.0,5.7,45.0,52.9,58.9,Average
STU015066,Female,20,78.6,11.4,Yes,Primary,50312.0,7.1,100.0,88.8,30.1,Poor
STU024340,Female,19,99.9,4.7,No,High School,127978.0,6.6,51.0,48.6,60.9,Average
STU009661,Male,18,52.6,4.7,Yes,High School,17385.0,6.5,71.0,31.9,53.6,Average
STU018339,Female,18,72.5,8.4,Yes,High School,40871.0,7.5,89.0,70.0,66.6,Average
STU020448,Male,21,77.2,7.4,Yes,Bachelor Degree,74923.0,6.4,84.0,66.0,85.8,Excellent
STU022418,Male,18,81.7,4.9,Yes,No Formal Education,15043.0,5.8,91.0,64.96579496452914,55.9,Average
STU006398,Male,19,57.2,6.9,Unknown,Bachelor Degree,11229.0,8.1,90.0,45.6,62.2,Average
STU028458,Male,19,51.3,3.7,Yes,High School,30762.0,7.2,100.0,64.96579496452914,72.7,Good
STU010825,Male,20,87.1,1.7,Yes,Diploma,26206.0,7.5,61.0,100.0,74.0,Good
STU003209,Male,20,85.4,5.0,Yes,High School,29221.0,6.4,100.0,50.5,57.0,Average
STU022751,Female,20,66.3,6.4,Yes,Master Degree,124207.0,5.7,74.0,78.2,80.7,Good
STU024433,Male,21,69.1,5.5,Yes,Bachelor Degree,101588.0,6.807314349525405,88.0,54.2,45.5,Poor
STU015242,Female,18,98.4,6.4,Yes,High School,16438.0,6.5,100.0,80.2,77.0,Good
STU027840,Male,20,82.6,5.7,No,High School,48212.0,7.4,83.0,82.6,80.9,Good
STU018830,Male,20,39.4,2.5,Yes,Primary,45963.3443790757,6.7,48.0,64.96579496452914,47.4,Poor
STU013361,Male,21,65.0,4.0,Yes,Bachelor Degree,18829.0,7.1,52.0,54.4,56.0,Average
STU014975,Male,18,94.2,5.4,Yes,Master Degree,21998.0,6.807314349525405,89.0,48.5,64.5,Average
STU015314,Female,20,78.4,5.3,Yes,Master Degree,84819.0,6.5,89.0,59.4,74.4,Good
STU022560,Female,21,45.9,7.1,Yes,Bachelor Degree,17608.0,5.4,90.0,81.8,74.0,Good
STU025892,Male,20,70.6,3.3,Yes,High School,35616.0,8.4,65.0,71.2,66.3,Average
STU028480,Female,19,77.22603224834236,4.6,No,Bachelor Degree,30775.0,6.9,93.0,58.8,68.1,Average
STU029930,Male,22,59.4,5.8,Yes,High School,16886.0,6.0,77.0,69.8,78.6,Good
STU006230,Male,22,66.9,6.8,Yes,Bachelor Degree,70544.0,5.7,82.0,76.3,79.0,Good
STU001537,Female,19,80.4,5.038143027580883,Yes,High School,45963.3443790757,6.8,82.0,82.5,81.8,Good
STU003194,Female,21,74.2,2.8,No,High School,44291.0,6.1,53.0,70.3,65.3,Average
STU028759,Female,20,92.9,7.1,Yes,Bachelor Degree,57134.0,6.2,100.0,56.1,72.0,Good
STU004403,Male,21,91.9,5.2,Yes,High School,30591.0,7.9,85.0,58.4,72.0,Good
STU019092,Female,20,92.6,6.8,Yes,Master Degree,41724.0,6.8,80.0,76.5,87.0,Excellent
STU024609,Male,18,71.4,9.2,Yes,Diploma,16484.0,8.0,85.0,43.6,60.7,Average
STU001265,Female,21,77.22603224834236,2.2,Yes,High School,68341.0,6.4,76.0,66.8,68.7,Average
STU021710,Female,19,95.4,3.6,Yes,No Formal Education,45963.3443790757,8.3,61.0,68.2,66.4,Average
STU002991,Female,20,74.2,5.8,Yes,No Formal Education,60116.0,6.7,51.0,54.2,53.1,Average
STU016068,Female,19,62.9,4.5,Yes,Primary,43207.0,7.7,81.0,57.0,62.3,Average
STU000327,Female,19,84.1,2.2,Yes,Master Degree,25130.0,6.2,72.0,91.0,89.5,Excellent
STU004495,Male,20,61.2,3.3,Yes,Bachelor Degree,109487.0,7.4,68.0,75.3,66.6,Average
STU003074,Female,18,71.2,3.5,Yes,High School,26318.0,5.6,64.0,89.5,68.1,Average
STU000854,Female,20,89.2,2.9,Yes,Bachelor Degree,13686.0,6.2,78.90809031710079,46.6,57.2,Average
STU015965,Male,20,72.3,1.1,Yes,Bachelor Degree,24519.0,6.8,71.0,75.0,61.3,Average
STU025321,Female,19,76.3,7.7,Yes,High School,24711.0,6.7,94.0,69.7,88.5,Excellent
STU009676,Male,20,66.9,3.9,Yes,High School,29487.0,6.0,65.0,63.8,78.6,Good
STU008114,Female,20,44.4,5.7,Yes,High School,93195.0,6.9,97.0,66.7,71.1,Good
STU008072,Female,20,88.0,2.4,Yes,Bachelor Degree,45963.3443790757,7.6,77.0,74.2,57.8,Average
STU010792,Female,18,69.8,3.9,Yes,Primary,35520.0,4.9,79.0,57.8,53.7,Average
STU010934,Female,21,65.2,2.8,Yes,High School,44548.0,8.7,69.0,43.7,44.0,Poor
STU022401,Male,20,63.1,6.6,Yes,Diploma,53461.0,7.1,74.0,67.0,72.6,Good
STU018083,Female,18,100.0,3.0,Yes,High School,47908.0,7.0,65.0,53.5,54.4,Average
STU001423,Male,21,77.22603224834236,4.9,Yes,Master Degree,46497.0,5.5,97.0,49.4,73.9,Good
STU019858,Female,20,50.5,6.1,Yes,Bachelor Degree,52901.0,5.4,75.0,65.2,57.9,Average
STU026902,Female,19,77.4,2.4,Yes,Bachelor Degree,89135.0,6.8,74.0,71.7,57.2,Average
STU004408,Male,21,88.8,4.2,Yes,Diploma,45391.0,6.0,78.90809031710079,62.8,76.1,Good
STU022355,Female,19,77.22603224834236,2.5,Yes,Bachelor Degree,122323.0,8.3,68.0,56.6,56.6,Average
STU022784,Male,19,73.3,3.7,Yes,Diploma,36258.0,6.807314349525405,78.0,63.5,65.9,Average
STU002471,Male,20,76.2,5.038143027580883,Yes,Master Degree,13347.0,8.6,91.0,82.4,67.0,Average
STU024386,Male,19,69.8,5.3,Yes,High School,45963.3443790757,7.6,77.0,78.0,63.4,Average
STU010889,Male,18,69.3,9.3,Yes,Bachelor Degree,23688.0,6.1,80.0,87.8,78.1,Good
STU000044,Male,21,61.7,4.9,Yes,Primary,42134.0,6.3,82.0,55.0,67.2,Average
STU024381,Female,18,87.5,7.7,Yes,High School,30975.0,6.7,100.0,41.3,64.6,Average
STU001644,Male,21,83.9,4.4,Yes,High School,55498.0,7.5,66.0,87.5,81.0,Good
STU022309,Female,18,77.22603224834236,4.5,Yes,Bachelor Degree,11649.0,6.4,85.0,44.4,42.3,Poor
STU017591,Female,21,97.1,5.5,Yes,High School,52550.0,8.4,100.0,72.7,86.3,Excellent
STU015914,Female,21,44.7,4.6,No,Bachelor Degree,103411.0,6.7,66.0,62.6,59.5,Average
STU005921,Male,19,73.7,5.7,Yes,Diploma,61012.0,7.0,89.0,64.96579496452914,80.1,Good
STU012242,Male,20,77.22603224834236,4.5,Yes,Master Degree,22216.0,6.3,78.0,69.7,68.2,Average
STU001091,Male,21,84.2,4.2,Yes,Ph.D,56939.0,6.6,70.0,50.1,66.1,Average
STU001735,Female,17,70.9,8.6,Yes,Bachelor Degree,61027.0,5.3,78.0,55.7,61.9,Average
STU007929,Male,17,100.0,3.5,Yes,Ph.D,25936.0,6.8,63.0,64.96579496452914,63.4,Average
STU027751,Female,19,62.6,4.5,Yes,Primary,45963.3443790757,6.0,78.90809031710079,64.96579496452914,67.0,Average
STU015128,Male,17,86.3,1.0,Yes,High School,26896.0,7.9,72.0,62.3,59.6,Average
STU023975,Female,19,72.6,6.1,Yes,No Formal Education,16177.0,6.8,86.0,74.6,69.9,Average
STU000181,Female,20,85.6,6.3,Yes,Master Degree,21085.0,6.807314349525405,77.0,47.6,56.1,Average
STU013761,Male,19,82.8,0.5,No,Diploma,28841.0,5.3,79.0,35.9,44.8,Poor
STU016131,Male,19,85.7,6.9,Yes,High School,45963.3443790757,7.1,86.0,69.4,91.8,Excellent
STU011934,Female,18,78.1,6.3,Yes,High School,34220.0,8.1,89.0,52.4,68.6,Average
STU022211,Male,18,89.6,3.3,Yes,High School,54129.0,7.2,76.0,51.1,63.7,Average
STU003448,Female,18,88.8,3.3,Yes,No Formal Education,17980.0,8.6,86.0,49.8,65.4,Average
STU026909,Female,19,79.9,0.8,Yes,Bachelor Degree,59980.0,5.5,69.0,66.6,74.7,Good
STU029342,Female,20,81.2,5.1,Yes,Primary,26486.0,6.4,75.0,58.3,69.1,Average
STU007383,Female,17,77.22603224834236,3.4,Yes,Diploma,45963.3443790757,6.3,72.0,33.6,54.8,Average
STU028426,Male,20,92.4,6.0,Yes,Diploma,21077.0,7.2,67.0,61.2,59.1,Average
STU013579,Female,18,77.22603224834236,7.0,Yes,No Formal Education,19813.0,5.3,100.0,41.3,74.0,Good
STU009456,Male,18,67.9,5.038143027580883,Yes,High School,50680.0,6.9,85.0,67.8,66.2,Average
STU007678,Female,19,75.5,5.8,Yes,Diploma,19575.0,5.1,81.0,64.7,62.8,Average
STU020286,Male,20,86.9,6.1,Yes,High School,78120.0,7.7,75.0,71.5,71.1,Good
STU021627,Male,19,74.9,4.3,Yes,High School,45963.3443790757,7.6,67.0,70.7,41.8,Poor
STU012498,Male,20,47.5,1.8,Yes,Primary,47412.0,6.8,27.0,72.7,49.8,Poor
STU023327,Female,20,72.0,11.5,No,Bachelor Degree,26200.0,6.807314349525405,100.0,100.0,88.1,Excellent
STU022279,Male,19,95.0,4.8,Yes,High School,15649.0,6.5,86.0,66.7,61.9,Average
STU026740,Male,19,82.9,4.7,Yes,High School,26139.0,9.0,83.0,86.1,79.4,Good
STU024749,Female,19,79.9,3.8,Yes,Primary,42798.0,5.4,64.0,69.5,72.3,Good
STU014085,Female,19,73.3,2.1,Yes,Master Degree,68927.0,5.9,80.0,79.7,81.7,Good
STU029385,Male,20,70.9,6.0,Yes,High School,34593.0,6.807314349525405,67.0,77.3,78.2,Good
STU028098,Male,19,74.2,4.8,Yes,High School,87990.0,7.5,84.0,67.5,60.8,Average
STU009574,Female,22,78.2,4.8,No,Diploma,24974.0,6.1,98.0,76.6,75.0,Good
STU011835,Male,21,75.0,5.0,Yes,High School,39608.0,6.6,71.0,52.3,60.9,Average
STU002044,Female,21,86.8,5.2,Yes,High School,20191.0,6.4,100.0,70.2,72.4,Good
STU028809,Male,20,74.2,3.5,Yes,Bachelor Degree,13949.0,8.4,100.0,52.7,54.1,Average
STU001998,Male,19,99.0,4.7,Yes,Bachelor Degree,36153.0,7.3,99.0,55.9,76.6,Good
STU003849,Male,18,76.6,4.0,Yes,High School,29284.0,5.2,63.0,69.8,61.4,Average
STU007203,Male,20,78.6,5.038143027580883,Yes,Diploma,27117.0,6.6,69.0,62.2,60.1,Average
STU026725,Male,19,98.5,3.3,Yes,Bachelor Degree,45963.3443790757,6.1,89.0,42.7,95.4,Excellent
STU007000,Female,20,90.1,4.6,Yes,High School,24980.0,6.807314349525405,63.0,75.4,61.6,Average
STU005766,Male,18,100.0,5.4,No,High School,21957.0,5.5,81.0,41.3,54.2,Average
STU022835,Female,19,77.22603224834236,6.2,Yes,High School,50015.0,5.7,78.0,77.7,75.6,Good
STU008981,Female,18,89.2,2.9,Yes,High School,29993.0,7.3,72.0,65.3,68.9,Average
STU008926,Male,18,83.5,5.2,Yes,High School,37522.0,5.6,82.0,35.7,48.8,Poor
STU008867,Male,18,77.0,5.7,Yes,High School,24247.0,6.9,80.0,60.6,74.2,Good
STU003869,Female,19,81.4,0.8,Yes,High School,86517.0,6.807314349525405,77.0,64.9,72.3,Good
STU024501,Female,19,86.7,3.0,Yes,Master Degree,17743.0,7.4,61.0,80.4,74.8,Good
STU005657,Female,18,51.9,9.7,Yes,Primary,28603.0,5.5,91.0,85.2,77.8,Good
STU022616,Female,19,81.9,5.4,Yes,High School,21158.0,6.5,90.0,67.5,72.7,Good
STU003190,Male,21,68.5,6.0,Yes,Diploma,63112.0,6.0,85.0,61.8,66.5,Average
STU028021,Female,18,63.8,1.8,Yes,High School,14770.0,8.2,88.0,82.7,58.8,Average
STU010301,Male,19,67.9,3.9,Yes,High School,61515.0,7.7,69.0,67.9,61.2,Average
STU008803,Male,17,91.3,2.8,Yes,Primary,20295.0,6.5,68.0,64.6,66.6,Average
STU012263,Male,19,62.6,4.5,Yes,High School,56515.0,7.6,85.0,68.1,77.8,Good
STU014501,Male,19,59.0,3.5,Yes,Master Degree,116942.0,6.7,44.0,53.6,61.9,Average
STU007133,Male,20,48.4,3.7,Yes,Bachelor Degree,37660.0,5.4,66.0,43.6,61.1,Average
STU001399,Female,21,80.9,9.6,Yes,High School,55369.0,7.5,100.0,77.3,80.9,Good
STU007231,Male,18,77.22603224834236,6.0,No,High School,39969.0,7.5,86.0,46.2,58.4,Average
STU025153,Male,21,84.0,6.6,No,No Formal Education,111511.0,6.8,82.0,60.9,71.8,Good
STU008683,Female,20,77.22603224834236,8.1,Yes,High School,21628.0,8.0,96.0,36.4,56.4,Average
STU020813,Male,18,53.3,7.6,Yes,Primary,26611.0,5.6,76.0,54.0,61.8,Average
STU017016,Male,19,87.5,3.5,Yes,Primary,45963.3443790757,6.807314349525405,87.0,53.9,63.2,Average
STU017970,Male,21,96.0,5.0,No,Primary,17829.0,6.7,61.0,57.4,63.8,Average
STU000946,Male,19,42.1,5.4,Yes,High School,38224.0,7.1,53.0,60.4,57.3,Average
STU007914,Female,21,85.1,5.0,Yes,Primary,21807.0,6.5,81.0,81.5,60.9,Average
STU007221,Male,19,52.9,4.4,Yes,Bachelor Degree,67180.0,6.2,68.0,91.8,68.2,Average
